"cg","con","Concept.1","Concept.2","PAGERANK","lcs.s.","corpus.lcs","intrinsic.lcs","paths"
"msh-umls","MiniMayoSRS_mesh_umls","C0011991","C0038354",0.078371,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0026269","C0004238",0.086565,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0006118","C0151699",0.066456,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0003232","C0020517",0.0193,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0034065","C0027051",0.082425,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0007286","C0029408",0.084213,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0003873","C0024141",0.101744,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0001144","C0039142",0.039125,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0011849","C0020538",0.068869,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0010137","C0086511",0.039775,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0206698","C0009378",0.049121,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0221269","C0007107",0.053149,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0003615","C0029456",0.074032,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0011581","C0007642",0.074057,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0020473","C0006826",0.04789,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0026769","C0033975",0.081975,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0030920","C0027092",0.079692,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0009376","C0003483",0.063776,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0042345","C0022742",0.064591,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0043352","C0023891",0.090515,NA,NA,NA,NA
"msh-umls","MayoSRS","C0311394","C0231685",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0035450","C0034079",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0409162","C0333286",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0011849","C0032584",0.072615,NA,NA,NA,NA
"msh-umls","MayoSRS","C0020541","C0027962",0.077392,NA,NA,NA,NA
"msh-umls","MayoSRS","C0018802","C0020541",0.049665,NA,NA,NA,NA
"msh-umls","MayoSRS","C0085649","C0034063",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0022650","C0041956",0.091493,NA,NA,NA,NA
"msh-umls","MayoSRS","C0004604","C0037944",0.081114,NA,NA,NA,NA
"msh-umls","MayoSRS","C1956089","C0018862",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0003873","C0035450",0.115281,NA,NA,NA,NA
"msh-umls","MayoSRS","C0009871","C1444657",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0020971","C0021051",0.035947,NA,NA,NA,NA
"msh-umls","MayoSRS","C0026848","C0011633",0.064556,NA,NA,NA,NA
"msh-umls","MayoSRS","C0360714","C0020473",0.039777,NA,NA,NA,NA
"msh-umls","MayoSRS","C0004093","C0442874",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0013404","C0231835",0.119105,NA,NA,NA,NA
"msh-umls","MayoSRS","C0034065","C0019079",0.102976,NA,NA,NA,NA
"msh-umls","MayoSRS","C0029408","C0221434",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0231736","C0231749",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0332536","C0024796",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0458343","C0016053",0.060934,NA,NA,NA,NA
"msh-umls","MayoSRS","C0457086","C0003873",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0038454","C0018989",0.050372,NA,NA,NA,NA
"msh-umls","MayoSRS","C0006121","C1269897",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0011167","C0031133",0.13641,NA,NA,NA,NA
"msh-umls","MayoSRS","C0011168","C0679317",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0429103","C0027051",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C1510420","C0041296",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0027627","C0205699",0.046156,NA,NA,NA,NA
"msh-umls","MayoSRS","C1956391","C0018681",0.045095,NA,NA,NA,NA
"msh-umls","MayoSRS","C0003243","C0443146",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0034735","C0022116",0.04952,NA,NA,NA,NA
"msh-umls","MayoSRS","C0011644","C0036421",0.073767,NA,NA,NA,NA
"msh-umls","MayoSRS","C0032285","C0332448",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0020877","C0010346",0.086098,NA,NA,NA,NA
"msh-umls","MayoSRS","C0030472","C1306459",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0003873","C1396859",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0027540","C1547030",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0011991","C0009319",0.078293,NA,NA,NA,NA
"msh-umls","MayoSRS","C0013395","C0030920",0.079737,NA,NA,NA,NA
"msh-umls","MayoSRS","C0009676","C0011253",0.078032,NA,NA,NA,NA
"msh-umls","MayoSRS","C0018524","C0033975",0.055218,NA,NA,NA,NA
"msh-umls","MayoSRS","C0038362","C0149745",0.117313,NA,NA,NA,NA
"msh-umls","MayoSRS","C0034065","C0032285",0.105125,NA,NA,NA,NA
"msh-umls","MayoSRS","C0003873","C0003904",0.043659,NA,NA,NA,NA
"msh-umls","MayoSRS","C1533685","C1253936",0.042224,NA,NA,NA,NA
"msh-umls","MayoSRS","C0042164","C0019740",0.038926,NA,NA,NA,NA
"msh-umls","MayoSRS","C0042384","C0040053",0.079943,NA,NA,NA,NA
"msh-umls","MayoSRS","C0243026","C0020649",0.072187,NA,NA,NA,NA
"msh-umls","MayoSRS","C0042109","C0277942",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0017196","C0162429",0.049791,NA,NA,NA,NA
"msh-umls","MayoSRS","C0013604","C0017654",0.048577,NA,NA,NA,NA
"msh-umls","MayoSRS","C0009378","C0032584",0.049597,NA,NA,NA,NA
"msh-umls","MayoSRS","C0010137","C1563292",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0003507","C0006660",0.045477,NA,NA,NA,NA
"msh-umls","MayoSRS","C0024530","C0002438",0.11393,NA,NA,NA,NA
"msh-umls","MayoSRS","C0442874","C0522224",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0036572","C0018681",0.051874,NA,NA,NA,NA
"msh-umls","MayoSRS","C0333997","C0043352",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0036202","C0042866",0.03492,NA,NA,NA,NA
"msh-umls","MayoSRS","C0023223","C0042345",0.082337,NA,NA,NA,NA
"msh-umls","MayoSRS","C0080331","C0432601",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0030326","C0023798",0.070335,NA,NA,NA,NA
"msh-umls","MayoSRS","C0003811","C0026264",0.059706,NA,NA,NA,NA
"msh-umls","MayoSRS","C0019054","C1561562",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0013378","C0011167",0.049869,NA,NA,NA,NA
"msh-umls","MayoSRS","C0013394","C0029965",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0030842","C0020517",0.023141,NA,NA,NA,NA
"msh-umls","MayoSRS","C0023418","C0038250",0.055872,NA,NA,NA,NA
"msh-umls","MayoSRS","C0376358","C0001109",0.02276,NA,NA,NA,NA
"msh-umls","MayoSRS","C0224498","C0029408",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0037473","C0024485",0.033932,NA,NA,NA,NA
"msh-umls","MayoSRS","C0033706","C0039142",0.024053,NA,NA,NA,NA
"msh-umls","MayoSRS","C0026764","C0011581",0.075103,NA,NA,NA,NA
"msh-umls","MayoSRS","C0011849","C0035450",0.081013,NA,NA,NA,NA
"msh-umls","MayoSRS","C0220982","C0409974",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0040583","C0007102",0.056625,NA,NA,NA,NA
"msh-umls","MayoSRS","C0037199","C0442041",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0267809","C0376180",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0018801","C0033975",0.073747,NA,NA,NA,NA
"msh-umls","MayoSRS","C0034887","C0023055",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0162595","C0702166",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0233651","C1527356",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0005587","C0232208",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0026269","C0030920",0.082685,NA,NA,NA,NA
"msh-umls","MayoSRS","C0035222","C0007642",0.074149,NA,NA,NA,NA
"msh-umls","MayoSRS","C0037926","C0886052",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0158280","C0023891",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0241910","C0022876",0.082138,NA,NA,NA,NA
"msh-umls","MayoSRS","C0917996","C0034065",0.047522,NA,NA,NA,NA
"msh-umls","MayoSRS","C0149925","C0011860",0.085357,NA,NA,NA,NA
"msh-umls","MayoSRS","C0018926","C0043352",0.090138,NA,NA,NA,NA
"msh-umls","MayoSRS","C0010043","C0011127",0.091104,NA,NA,NA,NA
"msh-umls","MayoSRS","C0013404","C0231528",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0024117","C0018520",0.08649,NA,NA,NA,NA
"msh-umls","MayoSRS","C0029408","C0392525",0.078703,NA,NA,NA,NA
"msh-umls","MayoSRS","C0262538","C0040479",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0034069","C0003615",0.078189,NA,NA,NA,NA
"msh-umls","MayoSRS","C0007286","C0549493",0,NA,NA,NA,NA
"msh-umls","MayoSRS","C0041834","C0029456",0.067751,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0017601","C0232197",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0006949","C0031507",0.063084,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0878544","C0000970",0.019927,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0019340","C0020550",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0036494","C0027497",0.048561,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0009186","C0019655",0.125028,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0002962","C0070166",0.010956,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0061851","C0022046",0.057028,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0036572","C0021641",0.013203,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0036690","C0013404",0.049631,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0028738","C0021167",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0036494","C0001962",0.015709,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0013456","C0034880",0.083846,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0032064","C0008402",0.036344,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0001367","C0209227",0.067146,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0027497","C0027498",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0162275","C0159075",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0009951","C0001962",0.013982,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0242723","C0024530",0.083365,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0033687","C0011847",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0017160","C0086073",0.02444,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0020639","C0020175",0.0447,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0213771","C0073992",0.041007,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0162275","C0016410",0.014489,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0021641","C0017687",0.102091,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0086543","C0043144",0.024186,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0025605","C0040610",0.025632,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0011847","C0033860",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0948786","C0030232",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0232471","C0016860",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0031763","C0003564",0.047945,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0032617","C0159075",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0033860","C0025287",0.081893,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0042755","C0013132",0.050362,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0009421","C0019158",0.081574,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0917801","C0085631",0.050502,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0442874","C0025598",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0033860","C0003864",0.078963,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0041296","C0149651",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0028754","C0011847",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0040038","C0019079",0.079845,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0032285","C0007561",0.030021,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0114873","C0076107",0.011459,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0086543","C0025598",0.027599,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C1623038","C0301532",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0036572","C0006949",0.023638,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0086543","C0021641",0.011294,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0002871","C0206160",0.053834,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0009951","C0006949",0.016481,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0029456","C0032950",0.015944,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0036572","C0031507",0.019912,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0885057","C0016157",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0242339","C0016157",0.047478,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0232197","C0002962",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0007557","C0007561",0.057165,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0011053","C0004134",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0220892","C0007546",0.025977,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0011847","C0021641",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0018995","C0003126",0.052941,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0022116","C0152149",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0030232","C0004057",0.021728,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0013456","C0233212",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0019340","C0008370",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0242339","C0008402",0.038641,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0034494","C0702166",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0032064","C0001416",0.052419,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0159075","C0232955",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0001975","C0012772",0.036418,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0009214","C0027358",0.054914,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0043031","C0004057",0.053572,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0042313","C0017642",0.050061,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0009187","C0025289",0.080355,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0030232","C0043031",0.033561,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0002940","C0029456",0.067711,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0022116","C0025859",0.02818,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0016204","C0017687",0.029343,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0007546","C0007716",0.096894,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0029456","C0087086",0.050952,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0014038","C0025289",0.103319,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0684275","C0040038",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0003864","C0003862",0.102931,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0152447","C0040822",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0003128","C0079083",0.022076,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0001924","C0019134",0.025228,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0032617","C0021641",0.017944,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0037384","C0038450",0.063434,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0033860","C0054836",0.010489,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0019112","C0021359",0.075372,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0014544","C0031412",0.021888,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0014544","C0001975",0.019379,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0033860","C0037763",0.082347,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0037384","C0023992",0.03944,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0003850","C0008402",0.037971,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0854467","C0037384",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0032285","C0036690",0.048083,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0019270","C0497327",0.068664,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0018926","C0027498",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0003862","C0030193",0.087347,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0040165","C0023660",0.038971,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0032285","C0013404",0.075133,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0741439","C0025287",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0017601","C0232197",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0036494","C0007297",0.469861,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0003862","C0149651",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0684275","C0017642",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0013428","C0070166",0.011205,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0231236","C0042755",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0002940","C0947651",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0009262","C0032950",0.05352,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0019270","C0006982",0.036592,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C1257763","C0036572",0.06339,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0086543","C0030305",0.058596,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0001962","C0001975",0.055355,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0020550","C0036572",0.060606,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0116569","C0002598",0.01293,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0021359","C0079083",0.019653,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0003862","C0027796",0.09524,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0003129","C0033487",0.019739,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0012833","C0004147",0.036775,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0030305","C0021641",0.018204,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0017160","C0021641",0.017394,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0023530","C0007537",0.046117,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0019655","C0032950",0.017362,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0442874","C0009806",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0149651","C0013404",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0018991","C0070166",0.009299,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0026946","C0286651",0.013173,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0035435","C0009262",0.024787,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0013404","C0220892",0.016813,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C1623038","C0018926",0.050884,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0877781","C0018681",0.704396,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0023992","C0005632",0.043927,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0920289","C0015672",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0878544","C0039070",0.058085,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0003129","C0036572",0.037189,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0036494","C0001962",0.015709,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0242339","C0060277",0.004005,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0039730","C0040822",0.061146,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0009951","C0085208",0.019794,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0002962","C0028351",0.029879,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0027121","C0025815",0.027628,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0003128","C0152149",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0013456","C0002645",0.032926,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0022116","C0995182",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0006277","C0298130",0.012385,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0286651","C0024027",0.028377,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0032285","C1883552",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0037763","C0016860",0.0342,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0040485","C0014806",0.020014,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0011603","C0020517",0.072789,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0947651","C0022614",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0003850","C0022116",0.070639,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0018995","C0032617",0.08296,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0025587","C0040460",0.077235,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0011175","C0038187",0.071752,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0009319","C0014544",0.066779,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0011847","C0085602",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0162275","C0038187",0.055907,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0036572","C0042291",0.018782,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0018081","C0070166",0.010952,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0301532","C0039840",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0020676","C1883552",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0039730","C0019045",0.101046,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0206160","C0004057",0.016713,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0026946","C0079083",0.020286,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0026946","C0025289",0.080712,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0030232","C0060277",0.004103,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0332566","C0332573",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0018834","C0020740",0.025182,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0995182","C0020264",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0009214","C0011816",0.054176,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0001047","C0001443",0.121508,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0086073","C0032950",0.025042,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0037763","C0151818",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0011991","C0007537",0.044234,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0007559","C0007561",0.054205,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0030193","C0026549",0.027326,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0027358","C0015846",0.056125,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0042384","C0018991",0.068465,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0009262","C0033209",0.054201,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0126174","C0216784",0.029711,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C1623038","C0002871",0.048332,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0055003","C0004899",0.006696,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0037354","C0042214",0.128384,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0038187","C0152149",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0031763","C0011603",0.069321,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0011777","C0246719",0.029917,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0019158","C0000970",0.021881,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0022116","C0013132",0.048714,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0019270","C0013456",0.075062,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0018021","C0011644",0.048661,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0004134","C0001962",0.021556,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0043528","C0004576",0.070614,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0035508","C0034642",0.486166,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0557875","C0004147",0,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0004153","C0002962",0.088172,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0019158","C0018926",0.08383,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0027358","C0026549",0.083051,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0011991","C0009262",0.027308,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0027121","C0026848",0.097324,NA,NA,NA,NA
"msh-umls","UMNSRS_similarity","C0006277","C0023992",0.034883,NA,NA,NA,NA
