"cg","con","Concept.1","Concept.2","PAGERANK","lcs.s.","corpus.lcs","intrinsic.lcs","paths"
"umls","UMNSRS_relatedness","C0015300","C0020550",0.013916,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0028754","C0011847",0.019498,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0040038","C0019079",0.010939,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0032285","C0007561",0.01107,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0114873","C0076107",0.044806,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0086543","C0025598",0.007212,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0036572","C0006949",0.006632,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0858529","C0017887",0.004398,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0086543","C0021641",0.003988,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0002871","C0206160",0.011551,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0009951","C0006949",0.008774,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0885057","C0016157",0.001913,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0242339","C0016157",0.01546,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0684275","C0019079",0.01331,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0017887","C0026549",0.00397,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0232197","C0002962",0.020365,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0007557","C0007561",0.018615,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0011847","C0021641",0.008819,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0030232","C0004057",0.003926,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0013456","C0233212",0.04495,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0019340","C0008370",0.017288,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0878544","C0026196",0.007718,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0004093","C1883552",0.075338,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0002600","C0016365",0.01932,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0242339","C0008402",0.011307,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0034494","C0702166",0.026908,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0032064","C0001416",0.015004,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0159075","C0232955",0.028014,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0001975","C0012772",0.008481,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0009214","C0027358",0.014508,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0858529","C0023870",0.00441,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0043031","C0004057",0.007216,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0042313","C0017642",0.009945,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0854467","C0008168",0.002554,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C1623038","C0019270",0.017577,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0001824","C0023530",0.053305,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0016293","C0012010",0.032724,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0020517","C0019134",0.011229,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0009187","C0025289",0.027287,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0002940","C0029456",0.015174,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0029456","C0087086",0.015202,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0036396","C0246719",0.00488,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0004153","C0022116",0.026738,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0232197","C0087086",0.029835,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0040034","C0036396",0.014375,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0014038","C0025289",0.022344,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0152447","C0040822",0.031747,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0001924","C0019134",0.007912,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0032617","C0021641",0.005775,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0037384","C0038450",0.029491,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0033860","C0054836",0.00552,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0019112","C0021359",0.015599,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0014544","C0031412",0.005205,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0014544","C0001975",0.00572,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0037384","C0023992",0.009362,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0004093","C0006625",0.022137,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0036572","C0085208",0.01897,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0032285","C0036690",0.017285,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0015300","C0019214",0.031318,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0019270","C0497327",0.020614,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0040165","C0023660",0.003516,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0032285","C0013404",0.009964,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0741439","C0025287",0.015938,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0017601","C0232197",0.020668,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0036494","C0007297",0.162921,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0003862","C0149651",0.034638,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0001047","C0000970",0.007632,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0398623","C0040038",0.017766,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0018021","C0020740",0.004711,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0684275","C0017642",0.005635,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0271397","C1698636",0,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0013428","C0070166",0.005982,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0231236","C0042755",0.056478,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0002940","C0947651",0.001179,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0009262","C0032950",0.00975,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0019270","C0006982",0.005561,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C1257763","C0036572",0.02266,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0086543","C0030305",0.021651,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0001962","C0001975",0.018158,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0020550","C0036572",0.02779,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0016410","C0014563",0.003592,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0116569","C0002598",0.013959,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0021359","C0079083",0.005176,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0040822","C0006982",0.00574,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0011847","C0009214",0.002479,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0043031","C0995182",0.00152,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0030305","C0021641",0.005211,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0017160","C0021641",0.004737,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0019655","C0032950",0.004465,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0149651","C0013404",0.023968,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0018991","C0070166",0.008588,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0026946","C0286651",0.004197,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0035435","C0009262",0.006986,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0013404","C0220892",0.003974,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C1623038","C0018926",0.014429,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0877781","C0018681",0.142503,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0004153","C0018834",0.014483,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0920289","C0015672",0.015371,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0878544","C0039070",0.022754,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0003129","C0036572",0.013971,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0036494","C0001962",0.004649,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0242339","C0060277",0.003362,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0039730","C0040822",0.020742,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0009951","C0085208",0.00861,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0002962","C0028351",0.005694,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0010592","C0032950",0.008023,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0037763","C0036396",0.02299,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0003128","C0152149",0.039844,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0022116","C0995182",0.00261,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0006277","C0298130",0.006543,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0286651","C0024027",0.034534,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0032285","C1883552",0.009105,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0037763","C0016860",0.008115,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0040485","C0014806",0.005073,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0011603","C0020517",0.012586,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0947651","C0022614",0.001803,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0003850","C0022116",0.023097,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0018995","C0032617",0.018108,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0025587","C0040460",0.028863,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0011175","C0038187",0.018419,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0009319","C0014544",0.02226,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0011847","C0085602",0.018886,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0162275","C0038187",0.016448,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0054836","C0717550",0.012551,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0301532","C0039840",0.064447,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0020676","C1883552",0.016482,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0039730","C0019045",0.035607,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0026946","C0025289",0.025132,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0030232","C0060277",0.003186,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0332566","C0332573",0.016855,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0018834","C0020740",0.004821,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0995182","C0020264",8e-04,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0009214","C0011816",0.023695,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0001047","C0001443",0.049782,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0086073","C0032950",0.003814,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0007559","C0007561",0.032477,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0030193","C0026549",0.006796,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0027358","C0015846",0.012874,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0001824","C0854467",0.016197,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0013428","C0019079",0.021057,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0042384","C0018991",0.021706,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0917801","C0086140",0.009659,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0009262","C0033209",0.0336,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C1623038","C0002871",0.008908,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0038187","C0152149",0.037873,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0008947","C0026196",0.00812,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0019158","C0000970",0.002059,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0019270","C0013456",0.026721,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0003862","C0717550",0.004975,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0018021","C0011644",0.012339,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0004134","C0001962",0.002622,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0043528","C0004576",0.042014,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0043167","C0023343",0.021805,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0035508","C0034642",0.100503,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0002962","C0014563",0.00485,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0004153","C0002962",0.024191,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0019158","C0018926",0.013644,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0027358","C0026549",0.020499,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0232955","C0232962",0.209975,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0011991","C0009262",0.007189,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0027121","C0026848",0.040565,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0006277","C0023992",0.007678,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0013428","C0008809",0.004855,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0282386","C0536495",0.045753,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0011847","C0162275",0.017756,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0011175","C0017160",0.012239,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0034880","C0005740",0.007202,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0008168","C0007561",0.008224,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0007537","C0007557",0.034988,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0014806","C0023660",0.006479,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0007398","C0023380",0.047686,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0020517","C0018834",0.00569,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0085602","C0032617",0.032316,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C1623038","C0286651",0.00251,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0038450","C0037384",0.029491,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0004147","C0016860",0.010992,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0242453","C0008809",0.008259,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0085636","C0025287",0.025821,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0011175","C0013369",0.015785,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0014025","C0065374",0.036981,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0206160","C0018926",0.015997,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0041948","C0751229",0.021231,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0026848","C0234369",0.05579,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0041948","C0023870",0.008347,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0162275","C0021641",0.00454,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0553735","C0242453",0.035745,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0005716","C0036572",0.017915,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0006840","C0392071",0.060386,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0019134","C0033603",0.013779,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0878544","C0034642",0.032781,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0026946","C0030193",0.012646,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0033687","C0026196",0.008074,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0002962","C0013404",0.010408,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0004610","C0376288",0.040214,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0242339","C0286651",0.006677,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0041948","C0013911",0.026172,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0029456","C0878544",0.017983,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0235250","C0027497",0.028543,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0242723","C0858529",0.01382,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0442874","C0021641",0.00428,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0018834","C0043066",0.142684,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0036494","C0149651",0.055884,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0060277","C0060277",1,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0008350","C0006277",0.013385,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0007716","C0076275",0.007365,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0006309","C0043528",0.039487,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0001927","C0298130",0.00662,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0004899","C0042313",0.007328,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0020459","C0011847",0.026971,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0018546","C0004899",0.00739,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0004147","C0025859",0.032499,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0038187","C0003123",0.020224,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0002962","C0011991",0.010626,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0005367","C0039286",0.006292,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0016860","C0024730",0.007621,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0041948","C0553735",0.036322,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0021167","C0016860",0.008715,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0070166","C0060657",0.005541,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0040038","C0019134",0.026037,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0015300","C0242453",0.030108,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0041948","C0004057",0.003996,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0006982","C0018242",0.010487,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0020517","C0004899",0.00325,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0019270","C0018021",0.017358,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0011175","C0039070",0.014259,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0553735","C0037384",0.029021,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0206160","C0043031",0.005658,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0231851","C0032617",0.048117,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0003864","C0035435",0.02371,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0036396","C0102118",0.007307,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0011053","C0029877",0.016978,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0021359","C0003128",0.046358,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0006277","C0073992",0.007028,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0026946","C0019655",0.038036,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0006644","C0039771",0.010633,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0175848","C0043066",0.108721,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0076275","C0025598",0.006255,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0086543","C0011847",0.020634,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C1257763","C0162429",0.055154,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0009951","C0014544",0.058657,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0010520","C0016410",0.00359,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0021359","C0005747",0.023361,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0442874","C0011847",0.02635,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0014806","C0002144",0.008136,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0018834","C0081876",0.009649,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0030232","C1883552",0.023308,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0231451","C0017245",0.00753,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0020676","C0040165",0.028637,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0239779","C0221169",0.094792,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0086140","C0002658",0.00469,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0013369","C0012833",0.031824,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0015300","C0040165",0.006466,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0021359","C0003128",0.046358,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0012833","C0042571",0.066851,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0242339","C0002962",0.01655,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0017536","C0376286",0.029263,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0018021","C0020676",0.063329,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0030552","C0221166",0.057432,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0036572","C0995182",0.002118,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0074393","C0016365",0.037696,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0031154","C0004134",0.021517,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0246719","C0102118",0.059884,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0003862","C0159075",0.01422,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0149651","C0009806",0.01602,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0070166","C0286651",0.007997,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0018933","C0030232",0.050705,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0014563","C0028351",0.027143,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0009806","C0011991",0.033559,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0023530","C0032285",0.01184,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0002962","C0025859",0.018334,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0086543","C0027358",0.008516,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0004905","C0012373",0.005381,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0085631","C0026549",0.005139,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0003126","C0003564",0.04482,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0013132","C0006982",0.005453,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0039070","C1883552",0.020024,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C2004489","C0018834",0.023048,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0032143","C0038418",0.029579,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0717550","C0288171",0.060253,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0702166","C0004134",0.024675,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0007398","C0027358",0.012345,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0003862","C0000970",0.001777,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0005747","C0270327",0.022168,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0085635","C0018681",0.03631,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0025289","C0018681",0.024177,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0017628","C0289313",0.020547,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0004153","C0858529",0.021182,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0003126","C0231617",0.096554,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0235250","C0061851",0.010274,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0013456","C1510450",0.051379,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0235250","C0027498",0.052721,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0398623","C0019079",0.019999,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0018834","C0014724",0.035778,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0028754","C0076275",0.051652,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0017642","C0020740",0.008032,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0004153","C0021400",0.015614,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0231655","C0018520",0.054271,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0019209","C0019214",0.070385,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0751229","C0037384",0.01861,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0392071","C0008809",0.010785,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0016204","C0018520",0.041957,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0451641","C0002726",0.027338,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0001367","C0070122",0.009021,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0016382","C0060277",0.003648,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0152149","C0003564",0.049639,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0018995","C0003864",0.016037,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0149651","C0042878",0.007669,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0152149","C0040460",0.027811,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0232471","C0020175",0.025849,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0036396","C0020740",0.004559,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0006277","C0032285",0.015964,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0006840","C0025815",0.00509,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0012265","C0012373",0.009051,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0002333","C0024002",0.025869,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0013404","C0025815",0.003579,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0020676","C0009421",0.013855,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0011847","C0032950",0.003926,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0040038","C0011603",0.015214,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0030305","C0016204",0.021014,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0014544","C0006949",0.006658,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0149651","C0885057",0.000648,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0035435","C0917801",0.020618,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0035435","C0032950",0.017953,NA,NA,NA,NA
"umls","UMNSRS_relatedness","C0011847","C0020456",0.018682,NA,NA,NA,NA
