Concept 1	Concept 2	LIN	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
C0036323	C0242723	0.639932	0.563705	0.482495	0.723071	0.200000	0.093332	0.666667	C0030499	C0030499	C0030499	C0030499=C0036323->C0040820->C0018889->*C0030499*<-C0242723
C0286651	C0074554	0.812174	0.702183	0.631669	0.875344	0.333333	0.184895	0.909091	C0003277|C0360714	C0360714	C0360714	C0003277=C0286651->*C0003277*<-C0074554|C0360714=C0286651->*C0360714*<-C0074554
C0037384	C0221232	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0003129	C0004134	0.000000	0.472493	0.414110	0.589732	0.142857	0.068222	0.625000	C0037088	C0037088	C0037088	C0037088=C0003129->C0003130->C0037090->*C0037088*<-C0004134<-C0013384<-C0027854
C0009421	C0086543	0.249598	0.375804	0.348470	0.413902	0.100000	0.050499	0.400000	C0012674	C0012674	C0012674	C0012674=C0009421->C0041657->C0009792->C0525041->C0027854->C0027765->*C0012674*<-C0086543<-C0023308<-C0015397
C0085208	C0002600	0.683716	0.563705	0.459067	0.678865	0.200000	0.083830	0.818182	C0040724|C0003289	C0003289	C0003289	C0003289=C0085208->C0242905->*C0003289*<-C0002600<-C0003290|C0040724=C0085208->C0242980->*C0040724*<-C0002600<-C0242978
C0003126	C0009806	0.000000	0.472493	0.385811	0.555842	0.142857	0.059924	0.625000	C0037088	C0037088	C0037088	C0037088=C0003126->C0553757->C0036659->C0027854->*C0037088*<-C0009806<-C0037089
C0018681	C0016382	0.479628	0.624196	0.386444	0.556604	0.250000	0.060098	0.769231	C0037088	C0037088	C0037088	C0037088=C0018681->C0030193->*C0037088*<-C0016382
C0741439	C0027497	0.000000	0.000000	0.361861	0.000000	0.000000	0.000000	0.000000				
C0031412	C0042291	0.765282	0.702183	0.502425	0.729621	0.333333	0.102257	0.888889	C0003286	C0003286	C0003286	C0003286=C0031412->*C0003286*<-C0042291
C0005740	C0012772	0.319840	0.472493	0.335854	0.361699	0.142857	0.047662	0.666667	C1258064	C1258064	C1258064	C1258064=C0005740->C0003236->C0003392->*C1258064*<-C0012772<-C0001947<-C0007680
C0376286	C0038187	0.855062	0.624196	0.681981	0.903146	0.250000	0.232841	0.800000	C0162429	C0162429	C0162429	C0162429=C0376286->C0011156->*C0162429*<-C0038187
C0026946	C0025815	0.018468	0.404365	0.258287	0.064648	0.111111	0.033404	0.333333	C1256741	C1256741	C1256741	C1256741=C0026946->C0004615->C0012674->*C1256741*<-C0025815<-C0017710<-C0019932<-C0019934<-C0007995
C0162323	C0003862	0.000000	0.000000	0.358198	0.000000	0.000000	0.000000	0.000000				
C0878544	C0002962	0.669664	0.624196	0.501724	0.731689	0.250000	0.101930	0.769231	C0018799	C0018799	C0018799	C0018799=C0878544->*C0018799*<-C0002962<-C0151744
C1623038	C0074554	0.000000	0.326379	0.227147	0.056292	0.083333	0.028961	0.266667	C1256741	C1256741	C1256741	C1256741=C1623038->C0016059->C0030660->C0039058->C0012674->*C1256741*<-C0074554<-C0024027<-C0027378<-C0032458<-C0032456<-C0007995
C0020175	C0038187	0.000000	0.436295	0.212777	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=C0020175->C1720791->C2350828->C2930671->C1256741->*C0000000*<-C0038187<-C0015619
C0020676	C0009421	0.253448	0.375804	0.326064	0.388003	0.100000	0.045571	0.400000	C0012674	C0012674	C0012674	C0012674=C0020676->C0040128->C0014130->*C0012674*<-C0009421<-C0041657<-C0009792<-C0525041<-C0027854<-C0027765
C0021400	C0002403	0.016054	0.375804	0.234162	0.058078	0.100000	0.029908	0.307692	C1256741	C1256741	C1256741	C1256741=C0021400->C0035243->C0035242->C0012674->*C1256741*<-C0002403<-C0001392<-C0006174<-C0032456<-C0007995
C0000970	C0020740	0.644044	0.702183	0.475736	0.682100	0.333333	0.090485	0.909091	C0242937	C0242937	C0242937	C0242937=C0000970->*C0242937*<-C0020740
C0242706	C0003129	0.000000	0.624196	0.590043	0.845849	0.250000	0.152784	0.800000	C0037090	C0037090	C0037090	C0037090=C0242706->*C0037090*<-C0003129<-C0003130
C0022116	C0022251	0.000000	0.436295	0.223715	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=C0022116->C0030660->C0039058->C0012674->C1256741->*C0000000*<-C0022251<-C0282212
C0003128	C0040485	0.000000	0.404365	0.215512	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=C0003128->C0029928->C0018050->C0014130->C0012674->C1256741->*C0000000*<-C0040485<-C0949445
C0041296	C0019079	0.258301	0.375804	0.329346	0.391753	0.100000	0.046262	0.400000	C0012674	C0012674	C0012674	C0012674=C0041296->C0026918->C0001255->C0085426->C0004623->C0004615->*C0012674*<-C0019079<-C0024115<-C0035242
C0232197	C0002962	0.000000	0.000000	0.359559	0.000000	0.000000	0.000000	0.000000				
C0020676	C0557875	0.000000	0.000000	0.375644	0.000000	0.000000	0.000000	0.000000				
C0039128	C0497327	0.275545	0.404365	0.341844	0.406173	0.111111	0.048989	0.428571	C0012674	C0012674	C0012674	C0012674=C0039128->C0036917->C0004623->C0004615->*C0012674*<-C0497327<-C0006111<-C0007682<-C0027765
C0079083	C0061851	0.309545	0.514281	0.318214	0.342378	0.166667	0.043961	0.705882	C1258064	C1258064	C1258064	C1258064=C0079083->C0003392->*C1258064*<-C0061851<-C0003297<-C0007680
C0013132	C0085593	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0003864	C0231236	0.000000	0.000000	0.393476	0.000000	0.000000	0.000000	0.000000				
C0011847	C0032617	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0019079	C0018926	0.630017	0.624196	0.540599	0.799576	0.250000	0.121807	0.800000	C0019080	C0019080	C0019080	C0019080=C0019079->*C0019080*<-C0018926<-C0017181
C0033687	C0065374	0.015388	0.326379	0.230113	0.057041	0.083333	0.029358	0.266667	C1256741	C1256741	C1256741	C1256741=C0033687->C0752303->C0037088->C0039058->C0012674->*C1256741*<-C0065374<-C0012512<-C0028954<-C0030956<-C0002526<-C0007995
C0013132	C0023570	0.000000	0.000000	0.372886	0.000000	0.000000	0.000000	0.000000				
C0030232	C0001924	0.015096	0.375804	0.263527	0.066167	0.100000	0.034216	0.307692	C1256741	C1256741	C1256741	C1256741=C0030232->C0037285->C0037088->C0039058->C0012674->*C1256741*<-C0001924<-C0033684<-C0002526<-C0007995
C0039128	C0018081	0.888935	0.702183	0.766598	0.945198	0.333333	0.343139	0.888889	C0036917	C0036917	C0036917	C0036917=C0039128->*C0036917*<-C0018081
C0086543	C0231655	0.000000	0.000000	0.404154	0.000000	0.000000	0.000000	0.000000				
C0014544	C0024002	0.016798	0.326379	0.263430	0.066139	0.083333	0.034200	0.266667	C0000000|C1256741	C1256741	C1256741	C0000000=C0014544->C0006111->C0007682->C0027765->C0012674->C1256741->*C0000000*<-C0024002<-C0020592<-C1258063<-C0600511<-C0600512|C1256741=C0014544->C0006111->C0007682->C0027765->C0012674->*C1256741*<-C0024002<-C0020592<-C1258063<-C0600511<-C0600505<-C0007995
C0001416	C0038450	0.000000	0.436295	0.223163	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=C0001416->*C0000000*<-C0038450<-C0035234<-C0035245<-C0008816<-C2930671<-C1256741
C0018834	C0015620	0.013486	0.349966	0.225810	0.055958	0.090909	0.028784	0.285714	C1256741	C1256741	C1256741	C1256741=C0018834->C0037089->C0037088->C0039058->C0012674->*C1256741*<-C0015620<-C0039859<-C0038776<-C0021521<-C0007995
C0149651	C0213771	0.000000	0.000000	0.358801	0.000000	0.000000	0.000000	0.000000				
C0004096	C0451641	0.284867	0.472493	0.320875	0.382107	0.142857	0.044500	0.500000	C0012674	C0012674	C0012674	C0012674=C0004096->C0035228->C0035242->*C0012674*<-C0451641<-C0042075<-C1720894
C0040038	C0043031	0.017078	0.326379	0.242977	0.060400	0.083333	0.031140	0.266667	C1256741	C1256741	C1256741	C1256741=C0040038->C0085307->C0042373->C0007222->C0012674->*C1256741*<-C0043031<-C0035805<-C0031253<-C1256754<-C0600505<-C0007995
C0232197	C0018520	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0178664	C0033687	0.000000	0.000000	0.362477	0.000000	0.000000	0.000000	0.000000				
C0028734	C0011847	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0036572	C0357929	0.000000	0.000000	0.381943	0.000000	0.000000	0.000000	0.000000				
C0231655	C0025587	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0002144	C0009262	0.841159	0.702183	0.574655	0.812402	0.333333	0.142381	0.888889	C0018100	C0018100	C0018100	C0018100=C0002144->*C0018100*<-C0009262
C0018995	C0003862	0.225420	0.404365	0.313617	0.373929	0.111111	0.043044	0.428571	C0012674	C0012674	C0012674	C0012674=C0018995->C0025534->C0025521->C0025517->C0028715->*C0012674*<-C0003862<-C0022408<-C0026857
C0002403	C0874161	0.557125	0.702183	0.415077	0.603682	0.333333	0.068525	0.888889	C0003451	C0003451	C0003451	C0003451=C0002403->*C0003451*<-C0874161
C0025289	C0007561	0.016407	0.326379	0.241909	0.060114	0.083333	0.030988	0.266667	C0000000|C1256741	C1256741	C1256741	C0000000=C0025289->C0007684->C0004615->C0012674->C1256741->*C0000000*<-C0007561<-C0279516<-C0003204<-C1258064<-C0600511<-C0600512|C1256741=C0025289->C0007684->C0004615->C0012674->*C1256741*<-C0007561<-C0279516<-C0003204<-C1258064<-C0600511<-C0600505<-C0007995
C0027121	C0286651	0.015708	0.375804	0.236313	0.058636	0.100000	0.030204	0.307692	C0000000|C1256741	C1256741	C1256741	C0000000=C0027121->C0026848->C0026857->C0012674->C1256741->*C0000000*<-C0286651<-C0019227<-C0015684<-C0002052|C1256741=C0027121->C0026848->C0026857->C0012674->*C1256741*<-C0286651<-C0019227<-C0015684<-C0023779<-C0007995
C0032285	C0010520	0.245963	0.472493	0.327446	0.389580	0.142857	0.045861	0.500000	C0012674	C0012674	C0012674	C0012674=C0032285->C0024115->C0035242->*C0012674*<-C0010520<-C0037088<-C0039058
C0040038	C0039070	0.250007	0.349966	0.338191	0.401935	0.090909	0.048175	0.375000	C0012674	C0012674	C0012674	C0012674=C0040038->C0085307->C0042373->C0007222->*C0012674*<-C0039070<-C0041657<-C0009792<-C0525041<-C0027854<-C0027765
C0009090	C0017887	0.000000	0.375804	0.219872	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=C0009090->C0037822->C0023015->C0009460->C0525041->C0027854->C0422837->*C0000000*<-C0017887<-C0013349
C0040034	C0003864	0.293327	0.436295	0.362848	0.430862	0.125000	0.053939	0.461538	C0012674	C0012674	C0012674	C0012674=C0040034->C0005818->C0018939->C0018981->*C0012674*<-C0003864<-C0022408<-C0026857
C0039070	C0004147	0.015286	0.304681	0.233874	0.058003	0.076923	0.029868	0.250000	C0000000|C1256741	C1256741	C1256741	C0000000=C0039070->C0041657->C0009792->C0525041->C0027854->C0422837->*C0000000*<-C0004147<-C0003195<-C0007220<-C1258064<-C0600511<-C0600512|C1256741=C0039070->C0041657->C0009792->C0525041->C0004928->C1256749->*C1256741*<-C0004147<-C0033442<-C0002530<-C0002508<-C0029224<-C0007995
C0040822	C0023570	0.000000	0.349966	0.229827	0.000000	0.090909	0.000000	0.166667	C0000000	C0000000	C0000000	C0000000=C0040822->C0013384->C0027854->C0422837->*C0000000*<-C0023570<-C0013036<-C0243051<-C1258062<-C0600511<-C0600512
C0014544	C0003126	0.000000	0.436295	0.400835	0.534447	0.125000	0.064195	0.533333	C0027765	C0027765	C0027765	C0027765=C0014544->C0006111->C0007682->*C0027765*<-C0003126<-C0553757<-C0036659<-C0027854
C0085631	C0040165	0.016504	0.349966	0.244324	0.060762	0.090909	0.031333	0.285714	C1256741	C1256741	C1256741	C1256741=C0085631->C0013384->C0027854->C0027765->C0012674->*C1256741*<-C0040165<-C0040135<-C0019932<-C0019934<-C0007995
C0003128	C0013911	0.210431	0.349966	0.309908	0.369782	0.090909	0.042319	0.375000	C0012674	C0012674	C0012674	C0012674=C0003128->C0029928->C0018050->C0014130->*C0012674*<-C0013911<-C0043096<-C0005911<-C0005910<-C0037088<-C0039058
C0041834	C0031507	0.016451	0.326379	0.248570	0.061919	0.083333	0.031949	0.266667	C0000000|C1256741	C1256741	C1256741	C0000000=C0041834->C0037274->C0175166->C0012674->C1256741->*C0000000*<-C0031507<-C0003286<-C0007680<-C1258064<-C0600511<-C0600512|C1256741=C0041834->C0037274->C0175166->C0012674->*C1256741*<-C0031507<-C0003286<-C0007680<-C1258064<-C0600511<-C0600505<-C0007995
C0011175	C0006840	0.244861	0.472493	0.320193	0.381335	0.142857	0.044361	0.500000	C0012674	C0012674	C0012674	C0012674=C0011175->C0030660->C0039058->*C0012674*<-C0006840<-C0026946<-C0004615
C0034642	C0034880	0.000000	0.436295	0.377447	0.545766	0.125000	0.057671	0.588235	C0037088	C0037088	C0037088	C0037088=C0034642->C0035234->C0037090->*C0037088*<-C0034880<-C0260662<-C0036659<-C0027854
C0010137	C0001443	0.370105	0.514281	0.348898	0.376335	0.166667	0.050598	0.705882	C1258064	C1258064	C1258064	C1258064=C0010137->C0003209->*C1258064*<-C0001443<-C0003195<-C0007220
C0018681	C0000970	0.000000	0.375804	0.232028	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=C0018681->C0030193->C0027854->C0422837->*C0000000*<-C0000970<-C0003419<-C1258063<-C0600511<-C0600512
C0003864	C0025587	0.642403	0.702183	0.540014	0.781504	0.333333	0.121481	0.833333	C0022408	C0022408	C0022408	C0022408=C0003864->*C0022408*<-C0025587
C0041834	C0040822	0.238032	0.436295	0.339782	0.403779	0.125000	0.048528	0.461538	C0012674	C0012674	C0012674	C0012674=C0041834->C0037274->C0175166->*C0012674*<-C0040822<-C0013384<-C0027854<-C0027765
C0028754	C0037384	0.543392	0.472493	0.382934	0.552379	0.142857	0.059139	0.625000	C0037088	C0037088	C0037088	C0037088=C0028754->C0497406->C0005910->*C0037088*<-C0037384<-C0035234<-C0037090
C0013404	C0010520	0.499858	0.624196	0.386498	0.556669	0.250000	0.060113	0.769231	C0037088	C0037088	C0037088	C0037088=C0013404->C0037090->*C0037088*<-C0010520
C0041948	C0027497	0.247215	0.404365	0.316599	0.377278	0.111111	0.043637	0.428571	C0012674	C0012674	C0012674	C0012674=C0041948->C0022658->C0042075->C1720894->*C0012674*<-C0027497<-C0037089<-C0037088<-C0039058
C0242453	C0392071	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0019045	C0030193	0.298831	0.472493	0.342717	0.407187	0.142857	0.049185	0.500000	C0012674	C0012674	C0012674	C0012674=C0019045->C0950123->C0027612->*C0012674*<-C0030193<-C0037088<-C0039058
C0009421	C0020456	0.249929	0.349966	0.315013	0.375495	0.090909	0.043321	0.375000	C0012674	C0012674	C0012674	C0012674=C0009421->C0041657->C0009792->C0525041->C0027854->C0027765->*C0012674*<-C0020456<-C1257958<-C0025517<-C0028715
C1883552	C0013911	0.000000	0.000000	0.358392	0.000000	0.000000	0.000000	0.000000				
C0232471	C0020175	0.000000	0.000000	0.358727	0.000000	0.000000	0.000000	0.000000				
C0013404	C0213771	0.000000	0.349966	0.214535	0.000000	0.090909	0.000000	0.166667	C0000000	C0000000	C0000000	C0000000=C0013404->C0035204->C0035242->C0012674->C1256741->*C0000000*<-C0213771<-C0036443<-C0036444<-C0041177<-C1956420
C0242339	C0032143	0.017590	0.375804	0.245745	0.061147	0.100000	0.031538	0.307692	C1256741	C1256741	C1256741	C1256741=C0242339->C0154251->C0025517->C0028715->C0012674->*C1256741*<-C0032143<-C0005789<-C0005515<-C0007995
C0023530	C0220892	0.000000	0.326379	0.232499	0.057649	0.083333	0.029680	0.266667	C1256741	C1256741	C1256741	C1256741=C0023530->C0023510->C0018939->C0018981->C0012674->*C1256741*<-C0220892<-C0030842<-C0282215<-C0038776<-C0021521<-C0007995
C0025289	C0025287	0.407207	0.563705	0.367480	0.493868	0.200000	0.055096	0.666667	C0027765	C0027765	C0027765	C0027765=C0025289->C0007682->*C0027765*<-C0025287<-C0027854
C1883552	C0017687	0.000000	0.000000	0.377519	0.000000	0.000000	0.000000	0.000000				
C0009806	C0042523	0.000000	0.375804	0.228707	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=C0009806->C0037089->C0037088->C0039058->C0012674->C1256741->*C0000000*<-C0042523<-C0042402<-C0042394
C0232197	C0004147	0.000000	0.000000	0.361861	0.000000	0.000000	0.000000	0.000000				
C0018021	C0042384	0.275671	0.472493	0.351103	0.416989	0.142857	0.051112	0.500000	C0012674	C0012674	C0012674	C0012674=C0018021->C0040128->C0014130->*C0012674*<-C0042384<-C0042373<-C0007222
C0028734	C0004899	0.012435	0.349966	0.224361	0.055598	0.090909	0.028594	0.285714	C1256741	C1256741	C1256741	C1256741=C0028734->C0574785->C0752303->C0037088->C0039058->C0012674->*C1256741*<-C0004899<-C0021267<-C0039426<-C1256750
C0020550	C0029456	0.268488	0.436295	0.329564	0.392002	0.125000	0.046308	0.461538	C0012674	C0012674	C0012674	C0012674=C0020550->C0040128->C0014130->*C0012674*<-C0029456<-C0005944<-C0005940<-C0026857
C0242339	C0020473	0.994189	0.812098	0.866384	0.973882	0.500000	0.542087	0.933333	C0242339	C0242339	C0242339	C0242339=C0242339*<-C0020473
C0030232	C0948786	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0393080	C0016365	0.370324	0.436295	0.311386	0.355316	0.125000	0.042607	0.631579	C1258062	C1258062	C1258062	C1258062=C0393080->C2936803->C0014432->*C1258062*<-C0016365<-C0162758<-C0242701<-C0243051
C0019079	C0033603	0.014916	0.375804	0.237505	0.058948	0.100000	0.030369	0.307692	C1256741	C1256741	C1256741	C1256741=C0019079->C0024115->C0035242->C0012674->*C1256741*<-C0033603<-C0028589<-C0033684<-C0002526<-C0007995
C0024902	C0013456	0.000000	0.702183	0.657411	0.894179	0.333333	0.208045	0.900000	C0030193	C0030193	C0030193	C0030193=C0024902->*C0030193*<-C0013456
C0034642	C0016860	0.000000	0.326379	0.228861	0.056723	0.083333	0.029190	0.266667	C1256741	C1256741	C1256741	C1256741=C0034642->C0035234->C0035245->C0008816->C2930671->*C1256741*<-C0016860<-C0038703<-C0003038<-C0002508<-C0029224<-C0007995
C0002871	C0043031	0.018221	0.349966	0.254811	0.063659	0.090909	0.032876	0.285714	C1256741	C1256741	C1256741	C1256741=C0002871->C0018939->C0018981->C0012674->*C1256741*<-C0043031<-C0035805<-C0031253<-C1256754<-C0600505<-C0007995
C0023570	C0006982	0.799056	0.702183	0.510272	0.754619	0.333333	0.106002	0.900000	C0003405|C0013036	C0003405	C0003405	C0003405=C0023570->*C0003405*<-C0006982|C0013036=C0023570->*C0013036*<-C0006982
C0011603	C0995182	0.000000	0.000000	0.390631	0.000000	0.000000	0.000000	0.000000				
C0009187	C0025815	0.017008	0.375804	0.242385	0.060241	0.100000	0.031056	0.307692	C1256741	C1256741	C1256741	C1256741=C0009187->C0033740->C0030499->C0012674->*C1256741*<-C0025815<-C0017710<-C0019932<-C0019934<-C0007995
C0557875	C0751229	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000				
C0032617	C0162275	0.000000	0.349966	0.309317	0.369123	0.090909	0.042205	0.375000	C0012674	C0012674	C0012674	C0012674=C0032617->C0752303->C0037088->C0039058->*C0012674*<-C0162275<-C0022638<-C0001122<-C0001118<-C0025517<-C0028715
C0040460	C0004134	0.551654	0.514281	0.440451	0.639802	0.166667	0.076975	0.705882	C0027854	C0027854	C0027854	C0027854=C0040460->C0015468->C0030193->*C0027854*<-C0004134<-C0013384
C0024730	C0000970	0.329085	0.472493	0.336306	0.367547	0.142857	0.047761	0.666667	C1258063	C1258063	C1258063	C1258063=C0024730->C0012800->C0012798->C1258001->*C1258063*<-C0000970<-C0003419
C0029877	C0025287	0.208687	0.472493	0.318727	0.379678	0.142857	0.044064	0.500000	C0012674	C0012674	C0012674	C0012674=C0029877->C0013447->C0029896->*C0012674*<-C0025287<-C0027854<-C0027765
C0009024	C0085208	0.000000	0.000000	0.364209	0.000000	0.000000	0.000000	0.000000				
C0002871	C0070166	0.000000	0.404365	0.235995	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=C0002871->C0018939->C0018981->C0012674->C1256741->*C0000000*<-C0070166<-C0032177<-C0032188
C0016157	C0074554	0.136905	0.404365	0.267101	0.109369	0.111111	0.034781	0.428571	C0007995	C0007995	C0007995	C0007995=C0016157->C0028908->C0023779->*C0007995*<-C0074554<-C0024027<-C0027378<-C0032458<-C0032456
C0028734	C0001962	0.015914	0.349966	0.266937	0.067174	0.090909	0.034754	0.285714	C1256741	C1256741	C1256741	C1256741=C0028734->C0574785->C0752303->C0037088->C0039058->C0012674->*C1256741*<-C0001962<-C0001975<-C0029224<-C0007995
C1883552	C0010137	0.000000	0.000000	0.369461	0.000000	0.000000	0.000000	0.000000				
C0242339	C0009806	0.255387	0.404365	0.337692	0.401358	0.111111	0.048065	0.428571	C0012674	C0012674	C0012674	C0012674=C0242339->C0154251->C0025517->C0028715->*C0012674*<-C0009806<-C0037089<-C0037088<-C0039058
C0026946	C0242453	0.227518	0.436295	0.345115	0.409981	0.125000	0.049729	0.461538	C0012674	C0012674	C0012674	C0012674=C0026946->C0004615->*C0012674*<-C0242453<-C0574785<-C0752303<-C0037088<-C0039058
C0497327	C0995182	0.000000	0.000000	0.386119	0.000000	0.000000	0.000000	0.000000				
C0013369	C0116569	0.014237	0.326379	0.231390	0.057366	0.083333	0.029530	0.266667	C1256741	C1256741	C1256741	C1256741=C0013369->C0017160->C0017178->C0012242->C0012674->*C1256741*<-C0116569<-C0033442<-C0002530<-C0002508<-C0029224<-C0007995
C0032064	C0006644	0.015641	0.304681	0.241050	0.059884	0.076923	0.030867	0.250000	C1256741	C1256741	C1256741	C1256741=C0032064->C0043407->C0014347->C0085423->C0004623->C0004615->C0012674->*C1256741*<-C0006644<-C0043318<-C0002062<-C0019398<-C0007995
C0034494	C0947651	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0021400	C0032285	0.791418	0.702183	0.605905	0.852565	0.333333	0.164304	0.857143	C0035243	C0035243	C0035243	C0035243=C0021400->*C0035243*<-C0032285
C0034494	C0234990	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0070166	C0021641	0.271384	0.436295	0.313607	0.305753	0.125000	0.043042	0.588235	C0600511	C0600511	C0600511	C0600511=C0070166->C0032177->C0018938->C1258064->*C0600511*<-C0021641<-C0020616<-C1258063
C0017536	C0233576	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0033860	C0004153	0.250499	0.375804	0.317160	0.377911	0.100000	0.043749	0.400000	C0012674	C0012674	C0012674	C0012674=C0033860->C0162818->C0037274->C0175166->*C0012674*<-C0004153<-C0003850<-C0003838<-C0042373<-C0007222
C0033497	C0085259	0.313558	0.472493	0.312508	0.336249	0.142857	0.042826	0.666667	C0000000|C1258064	C1258064	C1258064	C0000000=C0033497->C0042402->C0042394->*C0000000*<-C0085259<-C0015684<-C0002052|C1258064=C0033497->C0003195->C0007220->*C1258064*<-C0085259<-C0279516<-C0003204
C0040460	C0076107	0.013180	0.349966	0.230692	0.057188	0.090909	0.029436	0.285714	C1256741	C1256741	C1256741	C1256741=C0040460->C0040435->C0038368->C0012674->*C1256741*<-C0076107<-C0032912<-C0034407<-C0019400<-C0019398<-C0007995
C0011633	C0026848	0.840425	0.702183	0.618981	0.845557	0.333333	0.174450	0.857143	C0026848	C0026848	C0026848	C0026848=C0011633->C0027121->*C0026848
C0038187	C0008838	0.000000	0.436295	0.238398	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=C0038187->C0015619->*C0000000*<-C0008838<-C0206135<-C0021521<-C0007995<-C1256741
C0003128	C0002453	0.217312	0.404365	0.315407	0.375937	0.111111	0.043399	0.428571	C0012674	C0012674	C0012674	C0012674=C0003128->C0029928->C0018050->C0014130->*C0012674*<-C0002453<-C0025345<-C0030660<-C0039058
C0001824	C0002871	0.722436	0.563705	0.540013	0.771597	0.200000	0.121480	0.714286	C0018939	C0018939	C0018939	C0018939=C0001824->C0023530->C0023510->*C0018939*<-C0002871
C0040485	C0037763	0.544328	0.514281	0.418669	0.614624	0.166667	0.069662	0.705882	C0027854	C0027854	C0027854	C0027854=C0040485->C0013421->C0013384->*C0027854*<-C0037763<-C0752252
C0557875	C0042523	0.000000	0.000000	0.382425	0.000000	0.000000	0.000000	0.000000				
C0357929	C0005740	0.000000	0.000000	0.413143	0.000000	0.000000	0.000000	0.000000				
C0018995	C0025023	0.014484	0.326379	0.233944	0.058021	0.083333	0.029878	0.266667	C1256741	C1256741	C1256741	C1256741=C0018995->C0025534->C0025521->C0025517->C0028715->C0012674->*C1256741*<-C0025023<-C0005050<-C0019400<-C0019398<-C0007995
C0003128	C0006982	0.013874	0.375804	0.226379	0.056100	0.100000	0.028860	0.307692	C1256741	C1256741	C1256741	C1256741=C0003128->C0029928->C0018050->C0014130->C0012674->*C1256741*<-C0006982<-C0020233<-C0029224<-C0007995
C0231451	C0004899	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0001927	C0073992	0.922311	0.812098	0.886163	0.980508	0.500000	0.593520	0.960000	C0001927	C0001927	C0001927	C0001927=C0001927*<-C0073992
C0003864	C0002726	0.282522	0.436295	0.361286	0.429007	0.125000	0.053554	0.461538	C0012674	C0012674	C0012674	C0012674=C0003864->C0022408->C0026857->*C0012674*<-C0002726<-C2718000<-C0025517<-C0028715
C0010520	C0014563	0.017097	0.375804	0.242728	0.060333	0.100000	0.031105	0.307692	C1256741	C1256741	C1256741	C1256741=C0010520->C0037088->C0039058->C0012674->*C1256741*<-C0014563<-C0007412<-C0002508<-C0029224<-C0007995
C0015620	C0034665	0.823008	0.702183	0.640060	0.878719	0.333333	0.192143	0.909091	C0019593|C0003216	C0019593	C0019593	C0003216=C0015620->*C0003216*<-C0034665|C0019593=C0015620->*C0019593*<-C0034665
C0014544	C0022116	0.288604	0.436295	0.365723	0.434282	0.125000	0.054654	0.461538	C0012674	C0012674	C0012674	C0012674=C0014544->C0006111->C0007682->C0027765->*C0012674*<-C0022116<-C0030660<-C0039058
C0007297	C0027497	0.000000	0.563705	0.382058	0.551323	0.200000	0.058902	0.714286	C0037088	C0037088	C0037088	C0037088=C0007297->C0026603->*C0037088*<-C0027497<-C0037089
C0232197	C0878544	0.000000	0.000000	0.394769	0.000000	0.000000	0.000000	0.000000				
C0043528	C0032064	0.473759	0.472493	0.415030	0.617143	0.142857	0.068510	0.571429	C0004615	C0004615	C0004615	C0004615=C0043528->*C0004615*<-C0032064<-C0043407<-C0014347<-C0085423<-C0004623
C0025287	C0001367	0.000000	0.375804	0.231117	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=C0025287->C0027854->C0422837->*C0000000*<-C0001367<-C0003451<-C0003204<-C1258064<-C0600511<-C0600512
C0000786	C0023860	0.242572	0.436295	0.324649	0.386391	0.125000	0.045277	0.461538	C0012674	C0012674	C0012674	C0012674=C0000786->C0032962->C1720765->*C0012674*<-C0023860<-C0085426<-C0004623<-C0004615
